BM.jpeg,0.0007619725,0.8153106,0.5410005,0.0019049313,0.06457717,0.0070482455,0.0040003555,0.0,0.0,0.0055243005,0.0,0.0,0.0013334518,0.0,0.0,0.001523945,0.0,0.0,0.0011429588,0.0,0.0,0.00019049313,0.0,0.0,0.00019049313,0.0,0.0,0.0,0.0,0.0,0.00019049313,0.0,0.0,0.00038098625,0.0,0.0,0.0,0.0,0.0,0.00019049313,0.0,0.0,0.0,0.00019049313,0.0,0.0,0.00038098625,0.0,0.0,0.0,0.0,0.0,0.00019049313,0.0,0.0007619725,0.00019049313,0.0,0.0007619725,0.0005714794,0.0,0.00095246563,0.0005714794,0.0,0.00095246563,0.0,0.0,0.0007619725,0.0,0.0,0.001523945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005714794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019049313,0.0,0.0,0.0041908487,0.0,0.0,0.00304789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00095246563,0.0022859175,0.0005714794,0.012382053,0.0,0.0,0.015048957,0.0,0.0,0.0022859175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005714794,0.18706425,0.052195117,0.0062862732,0.0026669037,0.0,0.009715149,0.0,0.0,0.0051433146,0.0,0.0,0.00038098625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52858937,0.8435606,0.00092475396,0.012206753,0.012946555,0.0,0.0038839667,0.0038839667,0.0016645571,0.0048087207,0.009062589,0.0011097048,0.0070281303,0.017940227,0.0031441636,0.0044388194,0.0025893112,0.0016645571,0.0025893112,0.0,0.0014796064,0.0007398032,0.0,0.0005548524,0.0003699016,0.0,0.0005548524,0.0005548524,0.0,0.0003699016,0.0,0.0,0.0001849508,0.0,0.0,0.0,0.0022194097,0.008507737,0.0001849508,0.0042538685,0.0020344588,0.0005548524,0.0016645571,0.0005548524,0.0001849508,0.0025893112,0.0,0.0,0.0001849508,0.0,0.0001849508,0.00092475396,0.0,0.0003699016,0.0012946556,0.0,0.0001849508,0.0007398032,0.0,0.0,0.0001849508,0.0,0.0001849508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00092475396,0.0007398032,0.0,0.0035140652,0.0012946556,0.0001849508,0.0059184255,0.0005548524,0.0003699016,0.008322786,0.0,0.0011097048,0.0035140652,0.0,0.0007398032,0.0003699016,0.0,0.0,0.0005548524,0.0,0.0003699016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001849508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001849508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022194097,0.0005548524,0.0036990158,0.0,0.0,0.0061033764,0.0,0.0,0.0055485237,0.0,0.0,0.00092475396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001849508,0.0049936716,0.0029592128,0.0036990158,0.0,0.0,0.0070281303,0.0,0.0,0.0031441636,0.0,0.0,0.0011097048,0.0,0.0,0.0001849508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003699016,0.026632914,0.08341281,0.0007398032,0.0003699016,0.0003699016,0.0014796064,0.0,0.0,0.0018495079,0.0,0.0,0.0012946556,0.0,0.0,0.0003699016,0.0,0.0,0.0012946556,0.0,0.0,0.0001849508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012594146,0.0072416337,0.49683905,0.0,0.000944561,0.007556488,0.0,0.0015742682,0.0006297073,0.0,0.0,0.0,0.0,0.0,0.0,0.0006297073,0.000944561,0.0,0.0015742682,0.0,0.0,0.000944561,0.0,0.0,0.00031485365,0.0,0.0,0.00031485365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031485365,0.007556488,0.09666007,0.001889122,0.008501048,0.007556488,0.0022039756,0.0066119265,0.008501048,0.000944561,0.001889122,0.008815902,0.0028336828,0.0015742682,0.007871341,0.000944561,0.004407951,0.0022039756,0.00031485365,0.0072416337,0.0,0.00031485365,0.003778244,0.0,0.0,0.001889122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006297073,0.0059822192,0.05006173,0.0015742682,0.047228046,0.015427829,0.011649585,0.1079948,0.0012594146,0.047857754,0.123737484,0.0,0.1379059,0.029596243,0.0,0.114921585,0.0040930975,0.0,0.06297073,0.001889122,0.0,0.027392268,0.0,0.0,0.010390171,0.0,0.0,0.001889122,0.0,0.0,0.000944561,0.0,0.0,0.0028336828,0.0,0.0,0.00031485365,0.0022039756,0.015112976,0.00031485365,0.008186195,0.0015742682,0.0022039756,0.037782438,0.000944561,0.028336829,0.04124583,0.0,0.037467584,0.0040930975,0.0,0.0147981215,0.0,0.0,0.0015742682,0.0,0.0,0.000944561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00031485365,0.0,0.004407951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000944561,0.0006297073,0.024873437,0.006297073,0.00031485365,0.0006297073,0.004407951,0.0,0.0,0.0050376584,0.0,0.0,0.0022039756,0.0,0.0,0.0006297073,0.0,0.0,0.00031485365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015742682,0.29155448,0.001889122,0.0,0.000944561,0.0012594146,0.0,0.0,0.0006297073,0.0,0.0,0.00031485365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012594146,0.7610013,0.0015742682,0.0006297073,0.0,0.000944561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20161177,0.7556206,0.0071157096,0.01829754,0.031512428,0.010504143,0.011859517,0.005421493,0.017619852,0.017619852,0.0037272766,0.017281009,0.020669444,0.0033884333,0.016603323,0.019652912,0.00033884333,0.017281009,0.015586793,0.0,0.017619852,0.008471083,0.0,0.016603323,0.0016942166,0.0,0.010842986,0.0037272766,0.0,0.0071157096,0.00067768665,0.0,0.0203306,0.0,0.0,0.00033884333,0.016942166,0.08471083,0.00203306,0.011859517,0.02642978,0.0027107466,0.02338019,0.0071157096,0.008471083,0.035239704,0.0047438066,0.007454553,0.0406612,0.00203306,0.011859517,0.04879344,0.00067768665,0.0203306,0.041338887,0.0,0.032190114,0.028801683,0.0,0.028801683,0.024057876,0.0,0.024735563,0.0077933967,0.0,0.017619852,0.00203306,0.0,0.025752094,0.0016942166,0.0,0.0,0.012537203,0.025074406,0.00033884333,0.047776908,0.019991755,0.00067768665,0.04269426,0.0057603363,0.0023719033,0.041000042,0.00101653,0.00813224,0.029140526,0.0,0.017281009,0.020669444,0.0,0.025413249,0.00914877,0.0,0.021008287,0.00203306,0.0,0.01321489,0.00033884333,0.0,0.005421493,0.0,0.0,0.0027107466,0.0,0.0,0.00203306,0.0,0.0,0.0,0.0027107466,0.009487613,0.00033884333,0.015586793,0.0101653,0.0,0.0023719033,0.0,0.00033884333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00101653,0.00033884333,0.0,0.0033884333,0.0023719033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00304959,0.014909106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008471083,0.04980997,0.00101653,0.00067768665,0.0,0.00101653,0.0,0.0,0.0,0.0,0.0,0.00033884333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08471083,0.5834882,0.007454553,0.00406612,0.0033884333,0.010842986,0.0037272766,0.00101653,0.012537203,0.0037272766,0.00101653,0.00203306,0.005421493,0.0,0.0016942166,0.00203306,0.0,0.00101653,0.0016942166,0.0,0.00067768665,0.0,0.0,0.00067768665,0.0,0.0,0.00067768665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011274547,0.054794297,0.20181438,0.017137311,0.041715823,0.03337266,0.03404913,0.083206154,0.019617712,0.052088406,0.13529456,0.027735384,0.06494139,0.15310834,0.01939222,0.0721571,0.1544613,0.010823565,0.0795983,0.112970956,0.003382364,0.08072575,0.058627643,0.0,0.058627643,0.025705967,0.0,0.042617787,0.011725528,0.0,0.03179422,0.004284328,0.0,0.06110804,0.0020294185,0.0,0.00045098187,0.0060882554,0.027509894,0.0047353096,0.054117825,0.026156949,0.008117674,0.09673561,0.027058912,0.030215785,0.14499067,0.018715747,0.042617787,0.14611812,0.009470619,0.07418652,0.13597104,0.005637273,0.09019637,0.10304936,0.006539237,0.08726499,0.08388263,0.0024804003,0.078019865,0.05998059,0.0,0.05501979,0.032019712,0.0,0.043068767,0.008568656,0.0,0.07012768,0.004284328,0.0,0.00045098187,0.0054117823,0.013078474,0.0015784366,0.12830435,0.06268648,0.00721571,0.3661973,0.039460912,0.04149033,0.4205406,0.008794147,0.15649071,0.31771672,0.0011274547,0.23428509,0.18963787,0.0,0.24894199,0.094931684,0.0,0.18061824,0.034951095,0.0,0.11319645,0.0045098187,0.0,0.06900023,0.00090196374,0.0,0.031568732,0.0,0.0,0.059078626,0.0,0.0,0.00022549093,0.0020294185,0.0022549094,0.00045098187,0.00969611,0.006539237,0.00045098187,0.022774585,0.0015784366,0.004284328,0.030892259,0.0,0.011725528,0.014205929,0.0,0.017588293,0.00022549093,0.0,0.0047353096,0.00022549093,0.0,0.0015784366,0.0,0.0,0.00045098187,0.0,0.0,0.00022549093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022549093,0.0,0.00090196374,0.00045098187,0.0,0.0,0.0015784366,0.0,0.0,0.00022549093,0.0,0.0,0.00022549093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011274547,0.00022549093,0.0024804003,0.0022549094,0.0,0.0,0.00090196374,0.0,0.0,0.0011274547,0.0,0.0,0.0006764728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022549093,0.0024804003,0.0090196375,0.017588293,0.0006764728,0.0,0.018941239,0.0,0.0,0.017362801,0.0,0.0,0.0027058912,0.0,0.0,0.0,0.0,0.0,0.00045098187,0.0,0.0,0.00022549093,0.0,0.0,0.0,0.0,0.0,0.00022549093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015784366,0.025254985,0.05050997,0.019843202,0.0060882554,0.0047353096,0.039009932,0.005637273,0.0020294185,0.024804004,0.009245128,0.00022549093,0.00721571,0.003382364,0.0,0.0015784366,0.0022549094,0.0,0.0027058912,0.0006764728,0.0,0.003607855,0.00022549093,0.0,0.0022549094,0.0,0.0,0.00045098187,0.0,0.0,0.0011274547,0.0,0.0,0.0013529456,0.0,0.0
